asset,owner
72CjvQkLafGPjAXQ5vCCo3fmSdvJWwBFgWA9RUC8nK65,3Uq3KvmYRTR2hmjEkJ6AyAusz9PCXZJeW9MxPtX8EfKX
72HxvzvRNPTFvjz51D7kYBAiez5i84CmaJb5zmsttVH2,8EL6hE48c8MJk33vPQxFtXwZFESVbqL8AsNYU2SMqURx
72LVnroVtWwEySm6RAHEG8uNo4uHHqL1qpHicoZnLzpL,Fa8TzVCkeQd7ZMcGNZEvC3kvSKtxMymdv1gCVZoPexuW
72NDC87cztuVT2cRrxEBEAC2yfpsaGqs84W8pJLsdB5D,5k15YfLg5TmTeVUAuxpQgK4r3Dzuu9ce6RwmKUdtDXYH
72ZZyXswGXcx46wbzS1b29sdRwEeoSTQ4WXpHwNQ8rWw,CtyBYvDMWDq6xSr68Bg4TZCSkWwH4QdSZ7duoSkAj6jR
72aQs6Hk6A4MsWTJsNwfjBHDYykeDYcDLuA8J9rJcsKV,9s5HXSDVcbqHCejgAGdVuv6K54csqTvjkQcwSN6Y2r3g
72eqNpjkYuYkZ9V1HBCqKCm5ce5PLG8Ryzu7bSKAnNEC,4U7tf3ChxC8mr3KHWnkV2bE2ogBJK6q8LHLvU1F9BhKa
72mzBBYiB8wcZeNDPLFH1sB4DA5mFkdysYX1rS3RbGuc,r5QZPz6YgD8R3XzkRwezy7P1zPp2k1BsScToM3F3Hgn
72vgZrhnFTD9JrNwreqUh7abH2PiCYFcvHYDeFk6LwE2,E5ETMpSXjxXVm8TXPrEdTuP7hrXQSdXN9e3HHkNJ9UaE
72wd9mxuKCtEp84t34tJMNcdrPZNqnzcNgUYfWZbT7M6,Ar3pGA4uy7aGs9woLu6qvogbyPvrq7dpo532JAAqFjDt
7324pepUz5oM2pdsjRcghtqrP1m1PE8DQFL1gkEcywXy,4G46PVF4uEySFhUcJF9T35mPJ4wNT7dK2K3feAmhWfAu
736sDSa7X8Js6VPR2xGLnYbBwhxAd4tVPiFbWX8sT5Q1,2uiUyGCfP9A7LnUcVSPfYciShC6tT9mtaYs6c9HJ8tHD
73GuWjM4wkdAy6y3wk1RsQHnZqH2TDXjVdnxBLYjmwub,2nCGgkc3DdLe5U7xiaqMpUPqLXhCjfn4o9YXuqJReuEn
73TXwtejdm1BoHXEEzuc6b6qVEkCiVHKLwY4aJ8ohWuQ,CY13yJ8NQzntDWTEtB24kmUtNAT3C8S6KCYYNFBDP7kB
73TaBa98bHDSCU3ktC4uQcz5v5awjnLN6euuFd4TGLw2,Fa8TzVCkeQd7ZMcGNZEvC3kvSKtxMymdv1gCVZoPexuW
73vqbkuo82YfWMUSaGMQLwFwRUUucAjhXAUyyraGxGjW,5wceam6f3i2PNykKQkomeord2dhxsmyTEaEFxVLVaegM
7421SZsLzHn3MyxxXjzVdfi39C9o1pV2WVcRmuRJjaHo,HEUdcnYsFQs62NUFoY45s7kFe1GDCkvYzUXx1VZ8EV8c
748Yy226jnwmErn9DwMF2JdnR3eAR4gLfdFmHsgeaeJ6,qstNWZCoEXK7Ro3kUbT7ujw3LUG9sxXHuvkiYX3JgHw
74BZPfHWuVk7SbtujfkaeGP1NXaEasPC87xm5amBJAc4,HgrPGoYKr3xJsfXKuxxSdDdMzvBsmZauEWJ54d4sgtCz
74Cc8fQRtCgp8Ed1MC6oFPLwp9m3wy7gwWHuhSuPWxDK,BRpTwgx3QyKUfjeBeaGTcrDYTdNNxeh1BDQ8HdjocbKV
74MW2UkcnCP3FJ9wdu4jjAuCGUGBw7wCfj5PjEp9w7L9,6nD13XhmXw7g9fhKr87Kif2VKArHRhHiRihdrKUAGGyC
74b221q5DxQA7mYruAA2w6G32DkXq8HWNRfrZUaai5J4,FvuRFXF7RAy3CR1gTtowQk8Qif6nAwuPhMVMAYM95vMc
74h2xEzYEjZwANDAjvrzYiZKsixCDXJp7CAYianXziU9,2Hm3dbAYBCSdoYnofVYpLrzETTQt613bpaQ3SxnKxZQc
74qRaCjzkRt4QUDVAX5VMMNBAZyye32LKLUGvmpdHAxX,E3SQ7zjLX5RRfk8dV5gArGthHErNr3MhTkCHMrMVz98L
74wHLyXCA1JBPR9SLMNTzDjgAEX1CdbzX8dLEQg1mSHu,EhrEhZKgstqHHN8VNxBGQMUE9EJ6qtitvwPN42x6LXus
74x1mdHL64MRuvkKyckXY6EwDSpmU9nUWE9Bn32EGon1,HzcnKSsLNFADkpQ5UF58AZmTBSAyr2A8Six59mLxJfXx
752Htw3rK15dgmGteji58Lg2wMRFhTXdKYqbALk3BnQK,6pAKAexmPp2fG7U4BriWaNeHqo43qqQ2hwbFwSbpU6Wp
759ZbrKy1PrQdEGxqXQ83iBvV1yBJ1BieLbjawLj9tRz,AxHBAW7FcZSqhJwupaaJsoAVUV9w48pym2AiqZtDxDXM
75PDQ4TiF1yAGVJm5m6GDZqJLCAA3M5DCTyGyNuWVyTa,92kR73fqSc9hqUsbF99mxieLQccChPR62ZdSHphyfgvq
75ZfKuuGf9KByiTvkwSdVcgD9TwKwM3MVz5yQf97U2Z2,7L1CkFHENC75Z7ZfZFWwDwaxJKxYdeaJsQ4Kx9NK8L2X
75oq65DigGiY7p2XVos8ascgDLpbAYMhVfiobTpTkBhf,HTX9BkwYdwmH3xPVAyaiVC8pVusCp4gDWTqwLwzCM1bx
75st1jf1gYcZVDaMCssQ5uDEThMnWufGVXXY3b2qK7S1,CAjet2dczt7kmByvvayoJY8S8d8PqWh7A39CKBNsSYnZ
75tASZPKhJpACe4hkyJnSBh3tBVuc8Zi1iE4hAfyV3R5,4TvZcAjr2XFc1tzu35omj9ckKkUESQ88HfBdeZ2StAQY
76A6DbJB66pgLVpEbEjSbMrqKdDW72QB5bNF5UBvVNki,DFCsk3eC8c4VLMSqzzBNBwPsb3jHh562GnnMwY3jRsck
76AM8YCEJyciDcMQZnd9TTGrkRjytcxN5nWiogTaMaPK,88gNHWScPbq75QunYtRi84YqvKwJZ1cjmqrF7chp8VXo
76RQz7aGhvgCVqb5KuRjHSQL4ADP45hPuXhyJPmsgxaC,Hq23RE564UaA9WNxMmT9Rtpr8RFUwaYoh6XrGnkMoUAc
76U8nVszEbWtFduYEJz82U7dLAAZ5wU37ifJarLSTczG,autfyCR5psTc85smVAcGQajFT4TC8xxPPH1wvJu2Grr
76WfZDsNxac9GvgkKzDnRiwa8yDHP6jfzVxJrkgzyhn3,EETeTqhFrvHnnwPQJeU1XCxqU3Rb31HR1H13asCYnTgh
76fmrfAjW5VdGkYMnf71gWmGqQg4tH79GZ3PFrB98Gan,54NeSkrkGYLK4JVhUNN59wdeRvLvsXAxSpPTLfR2pCs5
76gX5esuN4UFMZQ6aiZs5wFW6VJ7iSuoHPKHezN7YPdX,HTX9BkwYdwmH3xPVAyaiVC8pVusCp4gDWTqwLwzCM1bx
76iZskMT96DE4apTQ684iPw1n1PeJPqBVzpxzsEk64bf,FY9NAS62iqRVkjSwzbWkSLammaLLa7WMduHkKd7oc6Te
76ixhVRCQ166cq5Us7SoDTdG2HCcHBSY9646NGSm76kx,4QFaDcwahasA2FDgLWUck8uh1grmsqWB5cvVeobZDStY
76ykfzuJCtordk15eS7g1AokgzJJ8JHax7VKQQunGh7V,97hbGy2a6CNiLJdv6WdQf9EQoMWrmLP5CX84roaeiGGD
76zAq713XGVdyhFFAYYU38aV5KwNUKgqJ9VBmAu5bDLm,HRtwRVTmn6sbENbE8HPCyk8dJXURsLwBe6RMN9GnUpPW
771ddDJRSZQQbVLAsRxLpWg2J2SRs4yzpVfdJQFn9xoR,iPnZs8u7Hx4fSjzRv8bBjnho6f7S5qdgSFuRKM56V1V
771kDWco8ZQ1PgFNkPg8PYgFKQhucArDHT5yzQQSYHCK,JCxtAf4X66yJWPsamMa2x4PeUGvjgjno6f2dnd2pqTXa
7794wcGVXH4LsfeBDREkHmwAJcvmP5cJ6vek9RfRvmnh,8ApWN5hV2nJPELuJgD25hSv8dJf23TUPk8urQnn5dEe3
77D7CsXhha5RopfLx92TAfyk4PppcxPdtgKMhkebUyVB,25TqXN4ToREvj3CVYJcTP1MWbbi9Dd7uUeQ7uTW7pmnU
77EkbCadFZrcvTSeh3esyod7KLRBbz8JHLjCGDjEeKzu,i1bq7CVWTePL73CwYCL3AV6a1C6n5fg9Dqjp6SgTJJP
77JSQk6UebPwGSR6VfentXprFTfRS636QwwtarUHyY9n,C4a9kdoFQaqFNrCkvdep62ZUqxTFgWriraZYxfBZTkbP
77KJ4DhukEXZjY3ZRRfM1u3A51aruh54UsCBGNh3xo3s,G43e2oSgeTEaxN3vc9iCKUg2AXaNhfs6KtRwoxgZ6qdP
77KMdAxxPXkHa6hLxacEjSBzR3z6hj1HethTaXsVcPhq,BdN6Zwi1k4ZidGuZ4Eefbc69jrEUYWvcU4ARotpMj3uT
77KoRjGTgSK1AdzSZN8o5DfvLgu3fAh7K9F7xEkymSVJ,G43e2oSgeTEaxN3vc9iCKUg2AXaNhfs6KtRwoxgZ6qdP
77N3aRjJ7sDeYMaXqz4DtSf3YqRPav5NeiprVy4F3B3T,HCWQuh29WhHNkTam3vrV2DrWuBDyHzcSVDrLAgo2pph6
77NoQpWeNusiJjJZWUhpTr1ek6rJtf6sFByzAJyLVJdE,Eua46y6tWTVVEDPdEyXAZmgajWYs5p7ibYFqMs6aFiBU
77RHqaMmqXWoSoiQySQHUMz66EYWRgtQvf2CB2tem8oy,GMxfLFPAdxMXcWJUB7FN3PMNPVR2yx1YycpG6kZGS1Uf
77ZbE5TNPgRaT7AqJPUCms2EvY3LyzPEdbe6p7oAZT1i,25TqXN4ToREvj3CVYJcTP1MWbbi9Dd7uUeQ7uTW7pmnU
77qruzW7hwX7UT1RrXcTDnh3vXdM9WYDDrm4mMwu6Z67,CqA42zXaf5zXk7EW7jtCLfL2uH1efuB9GtTfjfJ2hzoq
77vpy1hvrg3nn4EHiJHmtfJDuxSJ5GGMz6wuGPZ6AFay,7Jgzp93cEitWPKeVjjSezCzF145d8HYJFPCSSsmhe3km
787AbY2Q13eC3rN1wg17CTKjdi4iQmBLCZau9GJSSvrc,8A2vh4YicVc9TPbzgvZz3hn95t4MkWTn8RshR2i1dsfB
78MGgkQihSMHg1SPju73JMLUbGKGK7RTSBgTWNfAdXDR,24U3ZEDBmxnkB5S97hgrFsQKQFj6BcZDYQ13boQfqfU7
78TVL36tvMn9cLjYchBJm5ymAjqKJ4yURARJs9GsB11M,FKuY3dPCMyBa2NhjgqfBr5zzivAr3u61jrfeYdVYSyMH
78UwkTKGcA8WbwLZXBQFASxeJeim2UFGPC54gRE1h9A7,HG514VNgi9VhMt1s1yNDs2WPkShK7nEpQcGv8Fnkd8wK
78WMGhHWbifU6U6RXsSeRzFmcuh5sMm1vzEyJf1iLpEW,G43e2oSgeTEaxN3vc9iCKUg2AXaNhfs6KtRwoxgZ6qdP
78YL1venQXensgKLvdMjSUBTNDp3vr8Tnv8VBsuSWJgm,9RuZzjKmpb8wkPR3uXQXN2fn6VtifZER6uyfA2Gg2v51
78fLddLarGMpXVkkJ5SaAGpMSfqRj7m6jhF63gxAns1Q,2zHutfC4xpEDMHq1nG8ewBfhFDuphEX9KsKgDaVmdbSM
78mJXPW8A5n3pGrkFuzwPMWKrd17yGfBY3EwPRR5WysB,313jzJ6AMyQTBYeQxKoMsFYE28j5KgeNsU9di1S4itoA
78tj781ecmPagmx7xfmwvCvR2cLGZjysQMQjToULQnE5,9qj66zMkDdUBFw4GaAwKBgyyLfYRt1Ax5nmQGjhV7Lya
78vMqzbZZ9NN1oJ8mjjURRbNXoRmsDZT8YXa5B4ebqbq,65AbemsCmAALxjyQSskyQPd3VzEXfWHzQ5qFSukkXSbn
794Hj256WgmDZKDZcoVCgv4B1quUNHtvHDypycsWZBne,ZN5mCLwP2XGZLdQrwQDFNXhaqpzFdkgwPGLkuTawrUm
795wCkiPg4MkcUzZhoDQscdq4LoXduCqE14tktTrk1Ri,DvHJryvsHetNjgpVk7DjiPJaiXqvXuCNVDx5g7qPoWix
798UBvqhYMVneYTAy3X3Df9pM7tzaBrmMnwCsXXV1BAu,FHbVUUSthmyFC1vt87pVcN51GSirxy2NAu2P3cQvUs5E
799omeMTqAX3C79JyKt9FiSvWVxUuNVTkhUAF6iJ9bCD,Ge4TZf5EhyhucdZmzwAauzAAhGSadjzq4UKF3f34HXzu
79BhohGcp8BPxQbfh7n9zb6N2NXnGT71Jw1JFiszMB2n,7Jgzp93cEitWPKeVjjSezCzF145d8HYJFPCSSsmhe3km
79PHyxVFovSr99aY5nZqLEo1etzyKbExJGDYqFQFPWjE,5SxJHtXSQg1KXGQx46asiSYPLeaELvoifb34n76xEXSM
79Qvg814w8KDeDEE5qs5xVJAt6rCWaQsyWrzoGmyHsAC,KuNHjEfxu1sibWaDu2CWVaJBjeuPYyrm5BPApxJHyK4
79XPpc15L2k9SJae6QNvt7rezJx5GHJNM6SN53r4baS1,TMeJ4TouqG3uUJmBchbWWSM95SYSAix2Kw6cewJ1Hun
79xz2owpE9QDhfMS2Lz2DaCsDk4T8Rvzh3Xzxstg9G2v,CibPNpCMuRe89NXLU8UXvbZRNE8urG8wd2qA5N4rN3Vm
79ydKgr6orcwA5QymxVroMnwWtfgAKcp1sMTn7wUM7D9,BPaKbgwoBKRsMwbSV8FSncjxVDXXH9Ta5YRgxjar8EnJ
79z8Lr4n8Zi4W6kdEgWNr3j7EVn8AVk59i3B2UScmDJC,6ZeiubGWxoB1vL64whnXDFATPHsfQiUt5aw8Xj5Bidrc
7A4qn58XBZWx2PzJCDMEpYL7ZxDosnTp3aoo7SX4UJ5Z,3zgfQCVk12FXVMeRd77yTfiquA3s5jFiBsHSgV5i3RC4
7AKVakWkAeeKywsFgj893pq4epaaJqhnqxhUwdmMYZWe,G43e2oSgeTEaxN3vc9iCKUg2AXaNhfs6KtRwoxgZ6qdP
7ArWwprFbUMKFKba5AkuQLi9rZY8RnEBuUpm2SjYjcKS,FRnFVoakjCChVX5DSSfoyKtTqod36uQyB7deXqNB7XYG
7B6vP2HLThmHTkNHgT9utCEiL1aECSTN4RDHtoF94DVy,21S5hL4q4YxuMB7gEQamH9Ced9brTkxbDkrzVqTqnWmF
7B8ighHjH81ZR49QihTB4BGhjxidt7ZpiKKYqCJRiyKp,6tMR8UKEPPcKDbLx5F1a7poY4JV3vhmKN8p9a4DtC7LJ
7BA22K2HCSvDWAD8P1NVigyoXrwMUCD1FJYvoyv2Ec8D,924yfLMgGgJLEfm3EFHeSTvZUePwkWJX6E6sWxuwE5KN
7BB6g93KeiHKnaFUEE1nMCKWfxdAbcEEyLbByXVEk14X,CiS1udKWfC9tQqMLE2pDCryHMUyoCaL7PNWY3hm5o49x
7BFHEj5Ds6RvJ2dkF1HBrBREYqFf1ikW6PT4L1gUmJ8H,CB8Pr9uzrrFw8BFnCqworH1wMa8DsmbSKgUNwVWnDGrL
7BK6tKRE2joyB6rS8WdHx73e6oD1DeaxmSfL4KTtkehi,9ZuAkjidZRDa9NHHrQAhrzJSvev8sPLBVv1j5Ye6M8Fn
7BNjKiMtdWfGc1fVF3j7dKJ9rVY74At7tMbZTi8fq4Su,Fzx2MEY6fuwjoL1g4Mh5D6dcxp24HEcdZ1QsrVxE5sfs
7BYNdJxPUCUtgucg8EtHsTvUbmUec2pBLv8bbu8K6Vhz,9yFot3h1DFwQm3ZqaA57HupsAstmpcNDcZMLcJxkgYFw
7Bh54rWGbz2ymVjwaDnbzsDcDSUWLWfNGcAavzPBjcxT,G43e2oSgeTEaxN3vc9iCKUg2AXaNhfs6KtRwoxgZ6qdP
7BnPhFjmx1UtVzWme3wK2fXdxETNjx3WSYhmzzGKjXnn,AEaMxfnmSPNGCfvG26r7gbKiPVcBWdqoVth2AuYyLbry
7Bp6sN6jTBvT16aFHZ4pzTr3hvVVCc46hrYwXsVgJA4,6jW5RDxCtScHRAk9749NXaF2WEkKv5KpytRoAqCWCNad
7BrwdmZJwdLrvae4ZtZnJHkPCocDBpgXansjNqV4bRC7,8eJUrzZnVgcrQVwYr48e9JqHZX6TRbE8WY4nzhBEmbW9
7BszqxsUdMsq89zW96U32XLvLJvpYDSp2w8x1KTTexBp,DCepi3Ee4GUCpYD7rCm3cdsGqkyuR2VaGfyjNuKHmyM9
7Bto9meJ39hD4H7g5BE1zofzNYXZdTamnsB2jULWC1fT,HTX9BkwYdwmH3xPVAyaiVC8pVusCp4gDWTqwLwzCM1bx
7C8jdjBg481E7WetRBFdZ3jB6G65J9sdZRQUaNVgpEvN,G43e2oSgeTEaxN3vc9iCKUg2AXaNhfs6KtRwoxgZ6qdP
7CSJ4oxtDnwa78xFPLSjZG7BYytDznHPc4dKrB6sLiG3,7zUPXe4VqdZaXDDJLrdEs27No77CcV7j7cxHq2YqB2HT
7CUBwWs11WqBJLqCPbvoJ1CpKCUbwCddvUJiCwsWoCh4,HRtwRVTmn6sbENbE8HPCyk8dJXURsLwBe6RMN9GnUpPW
7CWXBb4h6mnzxwyhUKvSi8cSUDvHRJCwJLPVj6u5t1o,G3hoRnAvXuAxqgRWeCqTEHufinZKMgPycYx6mhgTVMqM
7CXgfy6n6TFP8oukfea2v7NBUARvNRYaca9G3xj1JG6Z,3KxYQYwaCky2gX8sZWpmBmfamEqLwneviyKfsQYmkLa7
7CtU2Fz9zYdqyj797795NyhpyNsrBWJHsgpnMzZgT8sx,4qYWqy7eVddKcykU7XtpLUrKYdF8VtPobn6tUuqKhWtv
7CthExFBHyMkdrRhc4QQ1R2PtudPZXkgaju7NdfKTygD,aumuHzMdUFiFCvJ7kk1djU4CViSzxJk3FjXTXgvdNZn
7CtsfXGvQosY1xzNnxV4ZbpjHtUwUQPni6EADJcJyHxR,CA5BUDXpJwtXKYEjwCqjKiU5c9qNkj3eARmeoSPtJ6jC
7CvTyAGkk6Mzz9uHtuFsGPAJxNe9bhqTc9Kng5ePvcJT,6vXJ8PKi65aysy9PjsMraa2h9Eku8GtLXY4GTLDr8ekD
7CwQUkACdzPJKdhGxqr7yjdhmXWjPC5g3QUtbLajmuwG,CVhYNyEXCTNXnBiB9QoK1CQuWcpPxSSCThaDtKRUqG9
7DBgKbcuUAtMfi3GfxJGzh1HyNU9v7ffxt2kex8ii9b8,DN8HL36NodvbBUJj2Q5gYMWCcLgY78UXFZfXGG9BYSSX
7DLDNRWrPva9x3ReWcm7KN95Yy9shc4Gur3wBTUEF5G9,5SSZ6YR68jD4GUNQy5h5Wdig3iuyPLN8XQKXdesLYZ63
7DWsw9qVH4Hmz2maM2u1SzMK5zDaVot5GjPAcbUhuKmB,CrvwENChB71VztJauXX8mwoDvFsjR1kYYigv1QmeU7mp
7DbuZ5HZhqZK836dLmrU3XvsAvEtcueS11Wyxqr57tSF,36BWr5Az1P5CPJAtSVM6DAqzBY4keMowLbEbLXxSnSyE
7DmuEPduc7QLi6igkQ1nEPmwwG5aDdikr4td4KPCttXQ,5wceam6f3i2PNykKQkomeord2dhxsmyTEaEFxVLVaegM
7DtKq3DENoLddMzxjJxK7d5P6qp5ft4GomxtdnMgH17C,GpLyGGQ1L8mAGByNqivhjhTUT5NzUAwpoG26mYpSks31
7E3ph9EwLaRrNDw2iuH4Pt3GB74fQ2AoS5PcK3iXiSKk,JBVCsmSXu8wHUYGL425q8aA3V8jjz2TUhH85znqTvWaG
7EEYF86o5WQ3dxsoobP7UVU3R8owoJVV4Jhrs9LbEeSK,83tNfwF9rA5H8C1z8PWZyvRe7YGPydQ5Qr8FmFpwEW8H
7EqwnCmKtak8ipvGEaFkuSjSvUByPd5KQS3ZpdN6fuaF,Fa8TzVCkeQd7ZMcGNZEvC3kvSKtxMymdv1gCVZoPexuW
7Es2ixS7w3mQ4j24GNuZVwiyuEZTtFnDzYu3so2TYNzt,CBiD4hwYeHqDv7f2boQgdJHLCbhtznzuLeuT946SWHjG
7F2276T4cDSKVih3X5Gi2duQyhs44MRJUWnob2sTSbZH,Dd1raJzYMavBCTwyUgpmM13LFrcrdCn6wg1xzi72ikWj
7F2RvR9vczhcXyUWRnoNMEYPPqgfpvdUkfw8Yu6vbtq1,9RuZzjKmpb8wkPR3uXQXN2fn6VtifZER6uyfA2Gg2v51
7FEoAcparreP5cX6j3NN1pRR5mswqamJyhkPGMYiHYPh,2jCANQUeYxNEfJL9pUdPRGS1GJjm43LBvuxMAhpAnBum
7FEphuokqnBwqBAthSPL1WB729guKi31MGT1dZc3VWAV,ACKVdLww72wkbMLUTNfxURQVCgpf9aL9Fym94kYNZFG6
7FJVz9o7gYz1HZuqQyo4LyZ6FsvAY3MzRnTSkoCXaDfV,Cszx7NEwL1irZoY5SpfSDEBVQQFpZoacECLKqhWAz3RX
7FK3f6tDRmBzEUvD7KNVr1RB3P1E64Y5zUXmKdWN4VMB,8XeAqDw6CUw5THcSCQdDb8zowkao1Nm2yiyfX8zbHpmC
7FQcnh6yvTdE1fzHGZH6DqLySDN9xMAZwXiawjckvZnM,7P6GNC8iwBSzpNj93VCgp7TNUr8DviqWLUFmmSSLipzk
7G9s2rivPPVA3ikHcoFwZnupn9ALRA96ShGTdYoRguHH,5FzqLqMJ1JESDqp1FdV79LmGrCk64VPBR1xobPvSkoBr
7GGqQoqKA3cpVhrjrpohvrUGUv34YdmcY5Fz8aixgxMr,3tFEZb6abBtqRAEQTp11MmYd97fCW2RJavxiXYz7egKF
7GMfDJZ9BeWJwFnJafQ9kyJ7zgsEdk4ABCtrmJbUKKNz,FHbVUUSthmyFC1vt87pVcN51GSirxy2NAu2P3cQvUs5E
7GNs5ASYHUtVzegz4MhTcGqbZhe5UX6J8Un2rPQoK1mw,5ALm63hG9ktT51AzeVj18PdMoCh5nWTCoNnp2ThGe4ua
7GQLBX8GC6Q324UTSWmYZez1DmT2w1EFdDFouDCDSLXR,8tpsUHn1AFZQTA6fzC5qmv5rAPdWESD2pGmNSdmYncYU
7GVvnNaykaAmZY3mwnRe8EvrouDN2DyLYTYBqHECeoVd,8o4UMkYdXJ86FsBMyH6rgnizjMdKF5gXqDEnvc8wfwwd
7GgfDip9Ph5Ynd3PmXDVCsKgzNQCu6bYThcVZUavtzNx,DnkxUHYP9TTqNkEEjsz35VvZ3FfUg9tLEVicdBjmRMxk
7GsQbrvkhJ9HD3JYh7zXkx67ept9ggEhtFUVs61iMhqH,TvV5dBdUpcgapRggZGxQugkLxqQbP9tME3fkcRGTteT
7Gsu8y59K2MWZV9pJJfUckKpDAPwbUVmQ4mKxFndzDw2,BSLo8A2Efa1pH4BeJaKCWwDdh2scX91DbmWHDATHSous
7GtU7BcMyrPhgY1mG8sBxwBv7S3EPw9oRKD2BtUYDwJK,HxfeAUBSopqkCyNJ8mYxakQNMEfU9tJbmhq1fYkVN5bn
7GzWaH2rTiKuD8WPEkXENZXsXw9E3st9jSfNVXqrxAJZ,GLXy5LwscvLKbEysdkDywyFg1rBQHb4EVQF9F8BQF3GG
7HQStsmwjmW32V3RxwkkB2mCX5sseFuU9gtvCzEXewRj,HMCFyf2bmyBCPC2GHkDYxfA2Z139dLCQXHtHpeyKPsaT
7HS72g9beKY2o1dDSKSkxNk6eM7ZcgCtztCZtMsYLjN2,BPyjzVTjZJ6HvvzbNGbcyctnbyDWgyHTJvuiiSMCuz3x
7HTrwmG2g1AbpaWngk2kmxzR1PgvUDJXQXLcPBUhpzX3,AZA1oRVjqBHFLvqxrbktRoi2Tf1U1ihKfqHvLSNMxDrH
7HjBfrbpRCy4mL9xhU3gdqT12bpuHzRaqHZevkqeqkte,2Zv7JSEfAu2AY7mJ9us2yETqXibcPViYccLMsYxRsv8k
7Hm4yY5dt2mDRMenRsPZAuxrG4nBZN3SYqjjEkS97eT8,4U7tf3ChxC8mr3KHWnkV2bE2ogBJK6q8LHLvU1F9BhKa
7J18fDVrzwUbjbabZUMyceE6uaKPAyCwJYPeND2GWkrv,3cMm38AAc4BfoeUExAxr9uNRUPYfgEV8T5pXiWRYamaa
7J4unciPM4mF3n4TfWmKgZTjfDu7SqDMWdzbLxRbMef4,Fa8TzVCkeQd7ZMcGNZEvC3kvSKtxMymdv1gCVZoPexuW
7J8kUognKXKuT7FP5XffxtSCHRhgt6rMKvAgVoTznD48,hh1ndnz8yRNPuGVvMToarHG4wUcTQoYMkBdyWGmMYiG
7JCZwQJFtsqLL9ABJCXpemRAF1ztiD5AGZFw7r7Nghkv,CaSCDH1MrQCoAognbggZPBGr94H9C1EpdyUTnNFv2B5w
7JGKaMDGvCBTMAjBaNocrxk3E6KnteG4ogeHaCdTG5VG,CFZgv3MwKMLzgCMGGt5Jjz3mygLbNJ7x3kEGmtSuLigX
7JKPJchDkEPVksgQ9HuvmJS6gbscp8p3fttvYoiRJhvN,Dar5nrE6XWqv9vAi9o6enUQsamEJKq2zgxjNywncZpYj
7JLt6mvwHm8hLxrmLUZZSFxwJtdzYUB4u7UmDHm9MTN2,5wceam6f3i2PNykKQkomeord2dhxsmyTEaEFxVLVaegM
7JYdV7SYP3NayQ5bBm2toFQSoq8CrE5MkQhswKFmze38,81MMZdtpDzevCJLcFLiSm61DFr8kqnrPVrwG9XGQnpqQ
7JaCGBao8YN2DxjTgAeA6rujGjtcM4oxpNFZNeoTmNtL,Cz9ZSoCfQM37tzHPNCCqwohsU7pHexWPNBo3K7kcx3Sd
7JxNfDJwmN5KvTCSZ9zGgvuza2FHwTCoana3ys6NM6es,ZN5mCLwP2XGZLdQrwQDFNXhaqpzFdkgwPGLkuTawrUm
7JyU7Yte9cL39AwXgHZUAGWn4mbS9H3Ag4HgAGRgA2Nv,auryHMdwKGnjU4ZBjtacvARm8DcAVgEzYDzzJvVFfE8
7K4du8hQ6CuM8ybTnAoXwMQoW1KY6EMq38WWqxpSfTPc,CiS1udKWfC9tQqMLE2pDCryHMUyoCaL7PNWY3hm5o49x
7KZUZLpPxMpMNtz5ZMEQVgMFkAN6wP2nCjtBPpv7BgkS,5x4xyNeNdTqeed7687bBtt6rEduPnC9RyCV6vJzr7uWw
7Kfr81An3rFS4GXacWfDGK4jmzYkTjCvjkqqYEKqMXQv,8TdcvTb3Fukbm85Sz5RrseToGM6Kfrs2fw1LaxfwGArU
7KorhzuALpG7E1bazNL7huRGS9ybf35JbwKvReyV49aA,Fa8TzVCkeQd7ZMcGNZEvC3kvSKtxMymdv1gCVZoPexuW
7Ktsbsu8dxdTPa19eNy6GkXuesUtsDuxQmdqaNKoJD1B,6SnJ6wHrFZkVxrXovfvmhLDHhu4BCfYyceaE9v3GE4jy
7KxSyx48QSh149uZkd1cSqM6JX9dTWLJS6LJ5dCzWHCW,Hq23RE564UaA9WNxMmT9Rtpr8RFUwaYoh6XrGnkMoUAc
7LTmgh266mNvBP1yv6R6P6pSgUE7Z18RuA3aTWnW9Mm1,DJGbJcG5bLyzdpUsLJMyZhPUdAsT22PTt1gYwUfR3PV9
7LdwGYRaitcE6G3iazck2xfec9XfULyrrMyEeukRXBhb,4CEjtQhEAnCs2LdrwrShoYHFMWsnK5224JQtbNTaxGAE
7LeABJJREaNXBBY4x6wor3SfaNugtcokRe8jsamYYNVs,mySmDjkw22ounA7aqkSBcqq5KJRa54iUMpYhr8YZYgU
7Lgc8pxMM4CnSE2ZVbUDQb8WeWmpdriZGqQ1TnDJDgQY,4U7tf3ChxC8mr3KHWnkV2bE2ogBJK6q8LHLvU1F9BhKa
7Lhc8hJ7c7trkCpXQkXvsG1DpyA8U15Jy5isWaeoBAet,HRkGWe1wGSsNL8BLPnPfeuZ5UpViWRRWvmWn2E6kiaV3
7Lo3kmscGsB14DasAPAXr3BrxA8tX9emFekUNikVsApD,3UBVFnYEfjPgrr1hoX8SbeBciZC7jAECx7PuxL5Jkqak
7LrxKzVhsAbTQADJGx58J9YCr7tEthK7k85Dp8oN7nX4,3dGtfoAXY2sChvo5f2ib2ZbpxMP7s3FmokW9Kynsh7NM
